ts,symbol,session,price,ret,tick_count,trv,imb,spread,dayrise,status,detail
1772083052.000,122630,MID,110480.0000,0.050,386,1994308707,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.05 thr=0.18 margin=-0.13 relax=0.00 | all=ret cur=0.05 thr=0.18 margin=-0.13 relax=0.00; ret10 cur=0.05 thr=0.24 margin=-0.19
1772083052.000,336260,MID,39650.0000,0.000,2,79300,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ticks cur=2 thr=5 margin=-3; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083052.000,115180,MID,34350.0000,0.000,3,1167900,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ticks cur=3 thr=5 margin=-2; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083053.000,229200,MID,20962.0000,0.000,217,589364640,0.346,0.024,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083053.000,086520,MID,185100.0000,0.000,19,61279800,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083055.000,377300,MID,69000.0000,0.000,9,12075000,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083057.000,233740,MID,20260.0000,0.000,84,828553686,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083058.000,396500,MID,34575.0000,-0.014,76,340833194,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.01 thr=0.18 margin=-0.19 relax=0.00 | all=ret cur=-0.01 thr=0.18 margin=-0.19 relax=0.00; ret10 cur=-0.01 thr=0.24 margin=-0.25; ret10_non_positive cur=-0.01
1772083058.000,103590,MID,88300.0000,-0.113,5,12900300,0.749,0.113,0.000,NO_BUY,reject=ret cur=-0.11 thr=0.18 margin=-0.29 relax=0.00 | all=ret cur=-0.11 thr=0.18 margin=-0.29 relax=0.00; ret10 cur=-0.11 thr=0.24 margin=-0.35; ret10_non_positive cur=-0.11
1772083059.000,064400,MID,73900.0000,0.135,17,6141700,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.14 thr=0.18 margin=-0.04 relax=0.00 | all=ret cur=0.14 thr=0.18 margin=-0.04 relax=0.00; ret10 cur=0.14 thr=0.24 margin=-0.10
1772083060.000,064760,MID,237000.0000,0.000,3,2844500,0.414,0.211,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ticks cur=3 thr=5 margin=-2; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083061.000,310210,MID,317500.0000,0.000,2,1268000,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ticks cur=2 thr=5 margin=-3; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083061.000,124500,MID,60500.0000,0.000,2,24079000,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ticks cur=2 thr=5 margin=-3; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083061.000,036810,MID,41400.0000,-0.120,2,4398750,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.12 thr=0.18 margin=-0.30 relax=0.00 | all=ret cur=-0.12 thr=0.18 margin=-0.30 relax=0.00; ticks cur=2 thr=5 margin=-3; ret10 cur=-0.12 thr=0.24 margin=-0.36; ret10_non_positive cur=-0.12
1772083061.000,066570,MID,145800.0000,0.069,26,41137200,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.07 thr=0.18 margin=-0.11 relax=0.00 | all=ret cur=0.07 thr=0.18 margin=-0.11 relax=0.00; ret10 cur=0.07 thr=0.24 margin=-0.17
1772083061.000,042520,MID,52200.0000,-0.192,3,1146000,0.243,0.384,0.000,NO_BUY,reject=ret cur=-0.19 thr=0.18 margin=-0.37 relax=0.00 | all=ret cur=-0.19 thr=0.18 margin=-0.37 relax=0.00; ticks cur=3 thr=5 margin=-2; ret10 cur=-0.19 thr=0.24 margin=-0.43; ret10_non_positive cur=-0.19
1772083062.000,035720,MID,61500.0000,0.000,31,42227400,0.139,0.162,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083063.000,005930,MID,215500.0000,-0.232,104,863295000,0.472,0.232,0.000,NO_BUY,reject=ret cur=-0.23 thr=0.18 margin=-0.41 relax=0.00 | all=ret cur=-0.23 thr=0.18 margin=-0.41 relax=0.00; ret10 cur=-0.23 thr=0.24 margin=-0.47; ret10_non_positive cur=-0.23
1772083066.000,187660,MID,17990.0000,0.167,37,105972040,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.17 thr=0.18 margin=-0.01 relax=0.00 | all=ret cur=0.17 thr=0.18 margin=-0.01 relax=0.00; ret10 cur=0.17 thr=0.24 margin=-0.07
1772083067.000,035420,MID,260000.0000,0.096,20,282456750,0.475,0.192,0.000,NO_BUY,reject=ret cur=0.10 thr=0.18 margin=-0.08 relax=0.00 | all=ret cur=0.10 thr=0.18 margin=-0.08 relax=0.00; ret10 cur=0.10 thr=0.24 margin=-0.14
1772083068.000,039030,MID,416000.0000,0.000,11,14562500,0.089,0.120,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083072.000,122630,MID,110530.0000,0.032,101,2466936140,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.03 thr=0.18 margin=-0.15 relax=0.00 | all=ret cur=0.03 thr=0.18 margin=-0.15 relax=0.00; ret10 cur=0.03 thr=0.24 margin=-0.21
1772083073.000,229200,MID,20965.0000,0.000,39,75051893,0.374,0.024,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083073.000,336260,MID,39600.0000,0.000,4,4674700,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ticks cur=4 thr=5 margin=-1; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083073.000,086520,MID,185100.0000,0.000,47,355403900,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083073.000,005830,MID,209000.0000,-0.477,9,156276000,0.147,0.240,0.000,NO_BUY,reject=ret cur=-0.48 thr=0.18 margin=-0.66 relax=0.00 | all=ret cur=-0.48 thr=0.18 margin=-0.66 relax=0.00; ret10 cur=-0.48 thr=0.24 margin=-0.72; ret10_non_positive cur=-0.48
1772083074.000,002020,MID,71600.0000,0.140,6,931600,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.14 thr=0.18 margin=-0.04 relax=0.00 | all=ret cur=0.14 thr=0.18 margin=-0.04 relax=0.00; ret10 cur=0.14 thr=0.24 margin=-0.10
1772083074.000,294570,MID,33550.0000,0.000,2,4227300,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ticks cur=2 thr=5 margin=-3; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083076.000,377300,MID,69000.0000,0.000,6,5655300,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083077.000,233740,MID,20275.0000,0.000,132,754710587,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083078.000,396500,MID,34585.0000,0.014,73,334005608,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.01 thr=0.18 margin=-0.17 relax=0.00 | all=ret cur=0.01 thr=0.18 margin=-0.17 relax=0.00; ret10 cur=0.01 thr=0.24 margin=-0.23
1772083079.000,115180,MID,34350.0000,0.000,2,103350,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ticks cur=2 thr=5 margin=-3; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083080.000,103590,MID,88300.0000,0.000,7,1590900,0.750,0.113,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083080.000,064400,MID,74000.0000,-0.135,10,5913800,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.14 thr=0.18 margin=-0.32 relax=0.00 | all=ret cur=-0.14 thr=0.18 margin=-0.32 relax=0.00; ret10 cur=-0.14 thr=0.24 margin=-0.38; ret10_non_positive cur=-0.14
1772083080.000,064760,MID,237500.0000,0.000,9,19446000,0.419,0.211,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083081.000,042520,MID,52000.0000,-0.192,7,44203600,0.165,0.192,0.000,NO_BUY,reject=ret cur=-0.19 thr=0.18 margin=-0.37 relax=0.00 | all=ret cur=-0.19 thr=0.18 margin=-0.37 relax=0.00; ret10 cur=-0.19 thr=0.24 margin=-0.43; ret10_non_positive cur=-0.19
1772083081.000,036810,MID,41550.0000,0.241,3,456650,0.500,0.000,0.000,NO_BUY,reject=ticks cur=3 thr=5 margin=-2 | all=ticks cur=3 thr=5 margin=-2
1772083082.000,035720,MID,61700.0000,0.000,34,100096300,0.122,0.162,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083082.000,066570,MID,145900.0000,0.069,39,63180800,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.07 thr=0.18 margin=-0.11 relax=0.00 | all=ret cur=0.07 thr=0.18 margin=-0.11 relax=0.00; ret10 cur=0.07 thr=0.24 margin=-0.17
1772083082.000,310210,MID,317000.0000,-0.157,3,951500,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.16 thr=0.18 margin=-0.34 relax=0.00 | all=ret cur=-0.16 thr=0.18 margin=-0.34 relax=0.00; ticks cur=3 thr=5 margin=-2; ret10 cur=-0.16 thr=0.24 margin=-0.40; ret10_non_positive cur=-0.16
1772083083.000,005930,MID,215500.0000,0.233,118,575956500,0.472,0.232,0.000,NO_BUY,reject=ret10 cur=0.23 thr=0.24 margin=-0.01 | all=ret10 cur=0.23 thr=0.24 margin=-0.01
1772083084.000,124500,MID,60500.0000,0.165,2,848300,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.17 thr=0.18 margin=-0.01 relax=0.00 | all=ret cur=0.17 thr=0.18 margin=-0.01 relax=0.00; ticks cur=2 thr=5 margin=-3; ret10 cur=0.17 thr=0.24 margin=-0.07
1772083086.000,187660,MID,18000.0000,-0.056,39,48692765,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.06 thr=0.18 margin=-0.24 relax=0.00 | all=ret cur=-0.06 thr=0.18 margin=-0.24 relax=0.00; ret10 cur=-0.06 thr=0.24 margin=-0.30; ret10_non_positive cur=-0.06
1772083087.000,035420,MID,260000.0000,-0.096,24,45260750,0.474,0.192,0.000,NO_BUY,reject=ret cur=-0.10 thr=0.18 margin=-0.28 relax=0.00 | all=ret cur=-0.10 thr=0.18 margin=-0.28 relax=0.00; ret10 cur=-0.10 thr=0.24 margin=-0.34; ret10_non_positive cur=-0.10
1772083088.000,039030,MID,416000.0000,0.000,6,4993500,0.084,0.120,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083092.000,122630,MID,110525.0000,-0.005,160,1379184900,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=-0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=-0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=-0.00
1772083093.000,005830,MID,209000.0000,0.000,19,48000000,0.151,0.240,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083093.000,229200,MID,20967.0000,0.024,39,64300260,0.296,0.024,0.000,NO_BUY,reject=ret cur=0.02 thr=0.18 margin=-0.16 relax=0.00 | all=ret cur=0.02 thr=0.18 margin=-0.16 relax=0.00; ret10 cur=0.02 thr=0.24 margin=-0.22
1772083094.000,086520,MID,185100.0000,0.000,25,81627450,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083095.000,102940,MID,66300.0000,0.000,2,198900,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ticks cur=2 thr=5 margin=-3; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083096.000,002020,MID,71500.0000,-0.140,6,500800,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.14 thr=0.18 margin=-0.32 relax=0.00 | all=ret cur=-0.14 thr=0.18 margin=-0.32 relax=0.00; ret10 cur=-0.14 thr=0.24 margin=-0.38; ret10_non_positive cur=-0.14
1772083096.000,377300,MID,68900.0000,0.000,32,18531400,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083097.000,233740,MID,20270.0000,0.049,84,781556526,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.05 thr=0.18 margin=-0.13 relax=0.00 | all=ret cur=0.05 thr=0.18 margin=-0.13 relax=0.00; ret10 cur=0.05 thr=0.24 margin=-0.19
1772083097.000,336260,MID,39600.0000,0.000,2,79300,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ticks cur=2 thr=5 margin=-3; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083098.000,396500,MID,34585.0000,-0.014,74,358297080,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.01 thr=0.18 margin=-0.19 relax=0.00 | all=ret cur=-0.01 thr=0.18 margin=-0.19 relax=0.00; ret10 cur=-0.01 thr=0.24 margin=-0.25; ret10_non_positive cur=-0.01
1772083100.000,064400,MID,74000.0000,-0.135,10,20652450,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.13 thr=0.18 margin=-0.31 relax=0.00 | all=ret cur=-0.13 thr=0.18 margin=-0.31 relax=0.00; ret10 cur=-0.13 thr=0.24 margin=-0.37; ret10_non_positive cur=-0.13
1772083101.000,103590,MID,88400.0000,0.113,9,23340000,0.734,0.113,0.000,NO_BUY,reject=ret cur=0.11 thr=0.18 margin=-0.07 relax=0.00 | all=ret cur=0.11 thr=0.18 margin=-0.07 relax=0.00; ret10 cur=0.11 thr=0.24 margin=-0.13
1772083101.000,036810,MID,41550.0000,-0.241,8,8595700,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.24 thr=0.18 margin=-0.42 relax=0.00 | all=ret cur=-0.24 thr=0.18 margin=-0.42 relax=0.00; ret10 cur=-0.24 thr=0.24 margin=-0.48; ret10_non_positive cur=-0.24
1772083101.000,042520,MID,52000.0000,0.000,7,3959300,0.161,0.192,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083102.000,066570,MID,145900.0000,0.000,35,24071200,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083102.000,035720,MID,61600.0000,0.162,36,55259350,0.124,0.162,0.000,NO_BUY,reject=ret cur=0.16 thr=0.18 margin=-0.02 relax=0.00 | all=ret cur=0.16 thr=0.18 margin=-0.02 relax=0.00; ret10 cur=0.16 thr=0.24 margin=-0.08
1772083103.000,005930,MID,215500.0000,0.000,111,559920500,0.471,0.232,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083103.000,310210,MID,317500.0000,0.000,4,1587500,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ticks cur=4 thr=5 margin=-1; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083106.000,187660,MID,17990.0000,-0.167,59,143296070,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.17 thr=0.18 margin=-0.35 relax=0.00 | all=ret cur=-0.17 thr=0.18 margin=-0.35 relax=0.00; ret10 cur=-0.17 thr=0.24 margin=-0.41; ret10_non_positive cur=-0.17
1772083107.000,035420,MID,260000.0000,0.096,30,145380750,0.474,0.192,0.000,NO_BUY,reject=ret cur=0.10 thr=0.18 margin=-0.08 relax=0.00 | all=ret cur=0.10 thr=0.18 margin=-0.08 relax=0.00; ret10 cur=0.10 thr=0.24 margin=-0.14
1772083107.000,064760,MID,237000.0000,0.000,2,4266000,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ticks cur=2 thr=5 margin=-3; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083109.000,039030,MID,415500.0000,0.120,5,3740000,0.089,0.120,0.000,NO_BUY,reject=ret cur=0.12 thr=0.18 margin=-0.06 relax=0.00 | all=ret cur=0.12 thr=0.18 margin=-0.06 relax=0.00; ret10 cur=0.12 thr=0.24 margin=-0.12
1772083112.000,122630,MID,110510.0000,0.023,77,889201737,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.02 thr=0.18 margin=-0.16 relax=0.00 | all=ret cur=0.02 thr=0.18 margin=-0.16 relax=0.00; ret10 cur=0.02 thr=0.24 margin=-0.22
1772083113.000,229200,MID,20965.0000,0.024,36,150120941,0.304,0.024,0.000,NO_BUY,reject=ret cur=0.02 thr=0.18 margin=-0.16 relax=0.00 | all=ret cur=0.02 thr=0.18 margin=-0.16 relax=0.00; ret10 cur=0.02 thr=0.24 margin=-0.22
1772083113.000,005830,MID,208500.0000,0.000,10,20227500,0.153,0.240,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083113.000,115180,MID,34350.0000,0.000,2,171750,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ticks cur=2 thr=5 margin=-3; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083114.000,086520,MID,184900.0000,0.054,19,143602100,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.05 thr=0.18 margin=-0.13 relax=0.00 | all=ret cur=0.05 thr=0.18 margin=-0.13 relax=0.00; ret10 cur=0.05 thr=0.24 margin=-0.19
1772083116.000,002020,MID,71400.0000,-0.140,3,428800,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.14 thr=0.18 margin=-0.32 relax=0.00 | all=ret cur=-0.14 thr=0.18 margin=-0.32 relax=0.00; ticks cur=3 thr=5 margin=-2; ret10 cur=-0.14 thr=0.24 margin=-0.38; ret10_non_positive cur=-0.14
1772083116.000,377300,MID,68900.0000,0.145,17,9099100,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.15 thr=0.18 margin=-0.03 relax=0.00 | all=ret cur=0.15 thr=0.18 margin=-0.03 relax=0.00; ret10 cur=0.15 thr=0.24 margin=-0.09
1772083117.000,233740,MID,20280.0000,0.074,142,679415950,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.07 thr=0.18 margin=-0.11 relax=0.00 | all=ret cur=0.07 thr=0.18 margin=-0.11 relax=0.00; ret10 cur=0.07 thr=0.24 margin=-0.17
1772083117.000,336260,MID,39550.0000,0.000,16,35786650,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083118.000,396500,MID,34585.0000,0.014,60,126238010,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.01 thr=0.18 margin=-0.17 relax=0.00 | all=ret cur=0.01 thr=0.18 margin=-0.17 relax=0.00; ret10 cur=0.01 thr=0.24 margin=-0.23
1772083120.000,064400,MID,74000.0000,0.000,13,13690000,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083122.000,066570,MID,145900.0000,0.069,28,14585900,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.07 thr=0.18 margin=-0.11 relax=0.00 | all=ret cur=0.07 thr=0.18 margin=-0.11 relax=0.00; ret10 cur=0.07 thr=0.24 margin=-0.17
1772083122.000,035720,MID,61700.0000,0.162,35,80936300,0.125,0.162,0.000,NO_BUY,reject=ret cur=0.16 thr=0.18 margin=-0.02 relax=0.00 | all=ret cur=0.16 thr=0.18 margin=-0.02 relax=0.00; ret10 cur=0.16 thr=0.24 margin=-0.08
1772083122.000,042520,MID,51900.0000,0.193,2,311900,0.210,0.192,0.000,NO_BUY,reject=ticks cur=2 thr=5 margin=-3 | all=ticks cur=2 thr=5 margin=-3; ret10 cur=0.19 thr=0.24 margin=-0.05
1772083122.000,103590,MID,88400.0000,0.000,5,12465400,0.718,0.113,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083123.000,005930,MID,215500.0000,0.000,117,695530000,0.472,0.232,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083123.000,294570,MID,33650.0000,0.149,2,16605450,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.15 thr=0.18 margin=-0.03 relax=0.00 | all=ret cur=0.15 thr=0.18 margin=-0.03 relax=0.00; ticks cur=2 thr=5 margin=-3; ret10 cur=0.15 thr=0.24 margin=-0.09
1772083123.000,058470,MID,106400.0000,0.188,5,17026100,0.500,0.000,0.000,NO_BUY,reject=ret10 cur=0.19 thr=0.24 margin=-0.05 | all=ret10 cur=0.19 thr=0.24 margin=-0.05
1772083124.000,036810,MID,41500.0000,0.000,4,1329600,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ticks cur=4 thr=5 margin=-1; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083125.000,310210,MID,318500.0000,0.158,11,13329500,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.16 thr=0.18 margin=-0.02 relax=0.00 | all=ret cur=0.16 thr=0.18 margin=-0.02 relax=0.00; ret10 cur=0.16 thr=0.24 margin=-0.08
1772083126.000,187660,MID,17980.0000,0.000,44,122926985,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083127.000,064760,MID,237500.0000,0.000,8,14931500,0.429,0.211,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
