date,equity
2024-01-12,38588376.10883042
2024-01-15,38703996.10883042
2024-01-16,38499188.10883042
2024-01-17,37600088.10883042
2024-01-18,37367216.10883042
2024-01-19,37272086.10883042
2024-01-22,36801396.10883042
2024-01-23,37286966.10883042
2024-01-24,37602116.10883042
2024-01-25,37962146.10883042
2024-01-26,37682366.10883042
2024-01-29,38249486.10883042
2024-01-30,38011668.10883042
2024-01-31,37862357.83380918
2024-02-01,40043530.83380918
2024-02-02,41341984.83380918
2024-02-05,41083801.83380918
2024-02-06,40216670.83380918
2024-02-07,41572370.83380918
2024-02-08,41453448.83380918
2024-02-13,41165883.83380918
2024-02-14,40326967.83380918
2024-02-15,39580628.83380918
2024-02-16,40659412.83380918
2024-02-19,42226608.83380918
2024-02-20,41159258.83380918
2024-02-21,40936210.83380918
2024-02-22,40972330.83380918
2024-02-23,40891662.83380918
2024-02-26,39047976.83380918
2024-02-27,38692421.83380918
2024-02-28,39601818.83380918
2024-02-29,39670779.10285613
2024-03-04,38641129.10285613
2024-03-05,38953629.10285613
2024-03-06,38990229.10285613
