date,sym,side,price,qty,value,cost
20210331,075580,SELL,6460.56,1347,8702374.32,21320.817084
20210331,004800,SELL,68277.551,54,3686987.754,9033.1199973
20210331,039130,BUY,66427.68699999999,108,7174190.195999999,1076.1285293999997
20210331,114090,BUY,16699.949999999997,432,7214378.3999999985,1082.1567599999996
20210331,138930,BUY,6810.369999999999,1059,7212181.829999999,1081.8272744999997
20210331,055550,BUY,37562.35,192,7211971.199999999,1081.7956799999997
20210331,035250,BUY,25375.899999999998,284,7206755.6,1081.0133399999997
20210331,111770,BUY,40119.99999999999,179,7181479.999999999,1077.2219999999998
20210331,010780,BUY,56870.09999999999,105,5971360.499999999,895.7040749999998
20210430,002380,SELL,312061.0,24,7489464.0,18349.1868
20210430,139130,SELL,8833.42,1030,9098422.6,22291.13537
20210430,002700,SELL,2213.34,3104,6870207.36,16832.008032
20210430,175330,SELL,7278.1,1155,8406205.5,20595.203475
20210430,010140,SELL,7057.763,1088,7678846.144,18813.1730528
20210430,031430,SELL,40877.0,177,7235229.0,17726.31105
20210430,114090,SELL,16350.8,432,7063545.6,17305.686719999998
20210430,138930,SELL,7646.99,1059,8098162.41,19840.4979045
20210430,055550,SELL,39880.0,192,7656960.0,18759.552
20210430,035250,SELL,25224.1,284,7163644.399999999,17550.92878
20210430,111770,SELL,43768.3,179,7834525.7,19194.587965
20210430,003490,BUY,26980.699999999997,279,7527615.299999999,1129.1422949999996
20210430,122630,BUY,27301.659999999996,276,7535258.159999999,1130.2887239999998
20210430,089590,BUY,20272.636,372,7541420.591999999,1131.2130887999997
20210430,000720,BUY,49184.111,153,7525168.983,1128.7753474499998
20210430,090430,BUY,271311.49999999994,27,7325410.499999998,1098.8115749999997
20210430,030200,BUY,28435.049999999996,265,7535288.249999999,1130.2932374999998
20210430,002790,BUY,73720.49999999999,102,7519490.999999998,1127.9236499999997
20210430,023530,BUY,124371.99999999999,60,7462319.999999999,1119.3479999999997
20210430,017670,BUY,52521.092,143,7510516.1559999995,1126.5774233999998
20210430,002360,BUY,1123.36,6714,7542239.039999999,1131.3358559999997
20210430,023590,BUY,26679.799999999996,282,7523703.599999999,1128.5555399999996
20210531,005935,SELL,72781.0,106,7714786.0,18901.2257
20210531,005930,SELL,80258.5,90,7223265.0,17696.99925
20210531,069960,SELL,92820.7,83,7704118.1,18875.089344999997
20210531,016360,SELL,47307.65,173,8184223.45,20051.3474525
20210531,089590,SELL,21071.595,372,7838633.340000001,19204.651683
20210531,002790,SELL,77466.9,102,7901623.8,19358.97831
20210531,023530,SELL,121135.5,60,7268130.0,17806.9185
20210531,017670,SELL,54528.921,143,7797635.703000001,19104.20747235
20210531,002360,SELL,1166.49,6714,7831813.86,19187.943957
20210531,023590,SELL,27317.8,282,7703619.6,18873.868019999998
20210531,006220,BUY,7362.0199999999995,1078,7936257.56,1190.4386339999999
20210531,175330,BUY,7713.069999999999,1029,7936749.029999998,1190.5123544999997
20210531,032640,BUY,15145.3,524,7936137.199999999,1190.4205799999997
20210531,161890,BUY,59778.799999999996,132,7890801.6,1183.6202399999997
20210531,017800,BUY,54362.59999999999,146,7936939.599999999,1190.5409399999996
20210531,035420,BUY,363587.49999999994,21,7635337.499999999,1145.3006249999999
20210531,055550,BUY,42577.35,186,7919387.1,1187.9080649999999
20210531,294870,BUY,29688.799999999996,267,7926909.599999999,1189.0364399999996
20210531,138930,BUY,7973.849999999999,995,7933980.749999999,1190.0971124999999
20210531,004170,BUY,322464.49999999994,23,7416683.499999999,1112.5025249999997
20210630,102110,SELL,39678.606,197,7816685.382,19150.8791859
20210630,069500,SELL,39920.877,196,7824491.892,19170.0051354
20210630,091160,SELL,37231.968,196,7297465.728,17878.7910336
20210630,039130,SELL,77132.905,108,8330353.74,20409.366663
20210630,010780,SELL,60617.6,105,6364848.0,15593.8776
20210630,003490,SELL,31405.5,279,8762134.5,21467.229525
20210630,122630,SELL,29212.1,276,8062539.6,19753.222019999997
20210630,000720,SELL,56553.828,153,8652735.684,21199.202425800002
20210630,161890,SELL,57826.0,132,7633032.0,18700.9284
20210630,017800,SELL,52940.7,146,7729342.199999999,18936.888389999996
20210630,294870,SELL,31405.5,267,8385268.5,20543.907825
